author_id,id,created_at,tweet_text,probability,sentiment,sentiment_value
721738377402327040,1612152194404593664,2023-01-08T18:20:10.000Z, I would like to get a bed roll as well as would like to request Mr TTE is there any lower vacancy as i was suffering due to leg pain.,0.9320709705352783,NEGATIVE,-1
1284752933440106499,1612154880956989442,2023-01-08T18:30:50.000Z,RT : Bye bye MUMBAIIIIII ke K ttoo❤️... Lucky K tte served me very well🐕🐕🐕 Blessed by One n Only.. ❤️The Sahiba Kaur❤️ No…,0.9823975563049316,POSITIVE,1
706926238527582208,1612200751367090178,2023-01-08T21:33:07.000Z,Thank god I’m not a Texans fan anymore (Fuck TTE),0.999037504196167,NEGATIVE,-1
1075485638231756800,1612213468857520129,2023-01-08T22:23:39.000Z,   The money generated from tte book is going to charities in the USA and the UK,0.74937903881073,NEGATIVE,-1
715935283238150147,1608274397999288321,2022-12-29T01:31:11.000Z," I tried a few for iOS.  is pretty good! Comment / reply threads are messed up though, and images don’t always expand so you can view them. Fenix, Tweetbot, &amp; Tte worked, but either forced chronological feed order, or the feed was just weird.",0.9998254179954529,NEGATIVE,-1
1415406732159893508,1608282140596133889,2022-12-29T02:01:57.000Z,"RT : Mavis Wind Cutter Problem Anime: Watashi, Nouryoku wa Heikinchi de tte Itta yo ne! ",0.9975475668907166,POSITIVE,1
115291548,1608282047453495297,2022-12-29T02:01:35.000Z,We just went live on Twitch!  twitchmusic ,0.9986295700073242,NEGATIVE,-1
212826251,1608291913203056641,2022-12-29T02:40:47.000Z,"RT : Commissural mitral vegetation in a patient with bacteremia, 3D TEE, LA projection. Commissural vegetations can be missed on T…",0.9916785955429077,NEGATIVE,-1
1403617552392081409,1608297738193743872,2022-12-29T03:03:56.000Z,  Was not aware of this point that commissural vegetations can be missed in TTE. Thank you for posting.,0.9993684887886047,NEGATIVE,-1
1465007869430956032,1608303344229158913,2022-12-29T03:26:12.000Z,RT :  Kindly approach on board TTE for possible assistance.,0.9831441044807434,POSITIVE,1
3077642280,1608303294236999681,2022-12-29T03:26:00.000Z," Dude(tte)! Did you talk to Bob too? Funny guy, hell of a bocce ball player, but I digress. He was looped up on coke all day, so he may have been a bit confused. But good advice nonetheless.",0.9999493360519409,POSITIVE,1
828213362756513792,1608426318018019328,2022-12-29T11:34:51.000Z,RT : Setlist for Countdown Japan performance today! 1. CHOICE &amp; CHANCE 2. Ai no Diving 3. Zenbu Kakete GO!! 4. Platonic Plane…,0.9997114539146423,POSITIVE,1
1053174255926501376,1608426038140481536,2022-12-29T11:33:45.000Z,RT : this is tw*tte* for wanting to retweet  He did not get blocked; indeed horrendous heartbreaking photos with B…,0.9997463822364807,NEGATIVE,-1
945918632642494464,1608473816233086977,2022-12-29T14:43:36.000Z," Sorry for inconvenience caused. Please approach onboard TTE. Also, please ensure to get Guard's certificate (GC) from TTE/Guard/Conductor to this effect. Please refer ",0.9815427660942078,NEGATIVE,-1
2676589141,1608474741526126593,2022-12-29T14:47:17.000Z,"   Train number 13151 , it is about to reach Bareilly junction. Coach number S1 , there are so many crowd and No on TTE came to visit. No RPF is here , kindly look into this . It is humble request please take appropriate action.",0.5733381509780884,POSITIVE,1
1492583350367838217,1608489893336055809,2022-12-29T15:47:29.000Z,"RT : 39 yr, c/o palpitation, TTE showed dilated RV, TEE confirmed sinus venosus     http…",0.9999669790267944,NEGATIVE,-1
989141135116337152,1608488101554581504,2022-12-29T15:40:22.000Z,FINALLY!               ,0.998940646648407,POSITIVE,1
866220827301208064,1608503664372756482,2022-12-29T16:42:12.000Z,I just finished really nice het smut called Suki tte iu made ikasete yaranai and I’m so flustered. Bro the ml pov bits at the end of every chapter … he’s so fucking cute and dreamy. I want someone like that ffs. This office rivalry to lovers story is just perfect ,0.9922161102294922,POSITIVE,1
4894645618,1608518707776737280,2022-12-29T17:41:59.000Z,      Already messages sent to individual passenger. Information given by TTE inside the train. Buses have been arranged. Further assistance will be informed to field staff.,0.998924195766449,NEGATIVE,-1
1396180686847938560,1608518635299155968,2022-12-29T17:41:42.000Z,"Bear Forecasts December 29, 2022 09:38:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $MANU : 2.04 $RACE : 0.39 $IGV : 2.04 $TRTN : -0.48 $SRPT : 0.65 $HAS : 2.93 $AMGN : 0.50 $MCO : 0.29 $TTE : -0.37 $IIPR : 0.25",0.9943779110908508,NEGATIVE,-1
3147329822,1608518346382921728,2022-12-29T17:40:33.000Z,   Necessary instructions have been issued to the on board TTE for necessary action.,0.9945486187934875,POSITIVE,1
1469807298910597122,1608524399539326976,2022-12-29T18:04:36.000Z,"           The symptoms seemed out of proportion to the reported degree of MR on TTE. Proceeded with Cath (all data attached). Seriously, I have come to almost fear LVH ECG’s in terms of what nefarious dysfunction smolders beneath the QRS voltage and ST/T changes. ",0.99996018409729,NEGATIVE,-1
1396180686847938560,1608524248150310916,2022-12-29T18:04:00.000Z,"Bear Forecasts December 29, 2022 10:00:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $RACE : 0.27 $IGV : 2.04 $TRTN : -0.57 $SRPT : 0.78 $GLNG : 1.77 $MCO : 0.24 $TTE : -0.39 $AMGN : 0.29 $CAR : 0.70 $MSTR : -4.45",0.9945663213729858,NEGATIVE,-1
94091396,1608535946382946304,2022-12-29T18:50:29.000Z,"   Pathetic scenes on Train 12164 DT 29/12/22, no TTE(train at TU, 6 hours since departure) to check tickets in SL Class. WL passengers are struggling and accomodating with confirmed ticket passengers in b/w berths. ",0.9999679327011108,NEGATIVE,-1
3427340776,1608558909307994112,2022-12-29T20:21:44.000Z,I'm live on ! Come hang while we game &amp; chat about stuff. I'd love to make new friends &amp; enjoy some great conversation!   SupportTwitchStreamer  SupportSmallStream ,0.967333972454071,POSITIVE,1
1340065913899462658,1608558043670933504,2022-12-29T20:18:17.000Z,"RT : kore de ii no ka? nante rourourou LONELY? RONIN? MORNING? SORRY? kurounin? byounin? kangaeta tte ima (scatting) oh oh, omoi…",0.9862728714942932,NEGATIVE,-1
1136704786810769409,1608612990521147397,2022-12-29T23:56:38.000Z,I just went live! ,0.9992122650146484,POSITIVE,1
1603716355232260098,1607907646514008064,2022-12-28T01:13:51.000Z,  The train name. If the unreserved ticket seat complete ? Don't give unreserved ticket for that particular train .Also wants the TTE Check the unreserved coach Passenger tickets before departure,0.9954018592834473,NEGATIVE,-1
988566613,1607921161014489088,2022-12-28T02:07:33.000Z," please do something for the senior citizen rail travel. No concession and also no lower berth. Please check the pnr nos booked 80 days ago. 4549905919, 8657862557, 4437643944. ""No lower berth for online ticket booking"" As per TTE of train number 16176. Satyajit",0.9982530474662781,NEGATIVE,-1
1583861342083088384,1607941985389940736,2022-12-28T03:30:18.000Z,"3/4 cbc/cmp/mg/phos, tox screen, etoh, ekg, cxr WNL; EEG and TTE pending. TSH, cortisol, A1c, lipid panel, PT/INR, ACE, ammonia, B12/folate WNL.",0.8112006187438965,NEGATIVE,-1
1590838752724885529,1607954560034775041,2022-12-28T04:20:16.000Z, Kuz in Phoenix would be a great move for them because they lack size at the 4. I’m just not sure what we could get for him.,0.9999492168426514,NEGATIVE,-1
1408629573206654979,1607967472086585349,2022-12-28T05:11:34.000Z,"RT : Also, the 2D MV for ""SOS"" by Fuyuko will premiere tomorrow at 15:30 JST! You can watch the premiere here: …",0.5007690191268921,POSITIVE,1
3315580954,1607967392025710592,2022-12-28T05:11:15.000Z, depends on tte's mood and availability. probability kooduthal aan,0.9952968955039978,NEGATIVE,-1
292850650,1607976833890549760,2022-12-28T05:48:46.000Z,  Railways should seriously look into such matters. People without tickets / unreserved are occupying reserved compartments. I see TTE are not taking strict action. ,0.9792710542678833,NEGATIVE,-1
1574322297757900800,1607995647583469568,2022-12-28T07:03:32.000Z,RT : I'm live on ! Come hang while we game &amp; chat about stuff. I'd love to make new friends &amp; enjoy some great conversa…,0.9752154350280762,POSITIVE,1
618885839,1608012745492041730,2022-12-28T08:11:28.000Z,TTE is not able to provide birth in same ticket. I am very much shocked what type of rule is this.,0.9998552799224854,NEGATIVE,-1
618885839,1608012712830996481,2022-12-28T08:11:20.000Z,"  Sir today my ticket(pnr-2450835816) was from Nawa city stn but I board from jaipur jn stn and found my ticket was cancelled by TTE. I was in condition that I have ticket but no birth. Asli TTE changed in Jaipur station, then i request the TTE for birth.",0.9950568675994873,NEGATIVE,-1
1577740944987889666,1608073423544279041,2022-12-28T12:12:35.000Z,"Oh, I wanna go to that concert so bad, but I have to go to the meeting. I have to go. But I'll meet up with you guys after the tte-?-tte, I promise.",0.969801127910614,NEGATIVE,-1
1098651432297877504,1608073335237398528,2022-12-28T12:12:14.000Z,"   RWMA: Regional wall motion abnormalities. With this ECG I'd go with acute pericarditis. Widespread ST elevation and abnormal PR (ascending in vR, desdending in V6). But I also perform an TTE always just to confirm the are not RWMA, as you did. Fast, cheap and sensitive.",0.8055306077003479,NEGATIVE,-1
420466283,1608127466383761408,2022-12-28T15:47:20.000Z, Sounds like this guy need a TTE to check out his heart failure.,0.9961994290351868,NEGATIVE,-1
1216475751173718016,1608154458415923200,2022-12-28T17:34:35.000Z," My fav, by the way $TTE owns more the 60% of the outstanding shares from $SPWR.",0.9994671940803528,POSITIVE,1
1054805383229923328,1608165171926814720,2022-12-28T18:17:09.000Z, I hope Ornivette is having a good day et que sa ch sente plus la ciboulette ,0.9881739616394043,POSITIVE,1
893806911702810625,1608216693276569601,2022-12-28T21:41:53.000Z,"   Sir, inconvenience caused is deeply regretted, advised on board TTE to attend",0.9857434630393982,NEGATIVE,-1
965992862080032768,1608212697593647105,2022-12-28T21:26:00.000Z,"RT : Also, the off-vocal version and video files for ""Kamisama wa shinda, tte"" will be released at a later date (presumably…",0.9997840523719788,NEGATIVE,-1
960202393878257665,1608240665925931008,2022-12-28T23:17:09.000Z, vrmt how do i say goodbye a pris tte la place,0.9839780926704407,NEGATIVE,-1
986762354,1606110905078452225,2022-12-23T02:14:14.000Z, And tte FBI had people out with bullhorns telling people to breach the building. So what? They are all lying about it. FBI and DOJ are corrupt. It’s not a secret. You can’t fix problems if the problem solvers are corrupt,0.9999769926071167,NEGATIVE,-1
1082486562116358144,1606128113301307393,2022-12-23T03:22:37.000Z,RT : Commission work! tysm!😺❤️❤️ @ Tte_rit ,0.9656598567962646,POSITIVE,1
836856888574816256,1606146722614296576,2022-12-23T04:36:34.000Z,TTE arrested for sexually abusing German woman on train ,0.995507001876831,NEGATIVE,-1
1498201934725107713,1606157191005622272,2022-12-23T05:18:09.000Z,"RT :  People like you is why Wh!tte people described Satan as blaa¢k Blaa¢k and wicked to the soul, no grassroot inve…",0.9832541346549988,NEGATIVE,-1
408712080,1606177950298152960,2022-12-23T06:40:39.000Z,RT :  JADEL 2/2 Just dropped  One of the many complications of endocarditis - here is the pseudoaneurysm (PA)…,0.9995248317718506,NEGATIVE,-1
1382642078685954051,1606194780261605377,2022-12-23T07:47:31.000Z,"RT : Hi,    Train Number 12815 Running Date 22/12/2022. Currently we are thinking und…",0.9988706707954407,NEGATIVE,-1
4921548259,1606189563814088704,2022-12-23T07:26:48.000Z,RT : I request you to the concerned official to take necessary action in this regard and hear my grievance refund the pena…,0.6799978017807007,NEGATIVE,-1
4921548259,1606189380296638465,2022-12-23T07:26:04.000Z,I request you to the concerned official to take necessary action in this regard and hear my grievance refund the penalty amount. Name of the TTE at Dadar station 1. Dipak patil 2. Sunil bhaye 3. Manisha Ram Note:I am brother of complainant   ,0.9870336055755615,NEGATIVE,-1
4921548259,1606189375032889346,2022-12-23T07:26:03.000Z,"She showed the valid ticket, but TTE behaviour was very rude and stopped her for more than 3 hours and also threatened her to confiscate all the luggage and also penalise (1690 Rs.) from her &amp; took a bribe (300 Rs) for her child which they have not mentioned in the slip. 2/n",0.9997954964637756,NEGATIVE,-1
4921548259,1606189371983527936,2022-12-23T07:26:02.000Z,"Mrs Shilpi Yadav &amp; her child (Mr.Abhinav Yadav) was travelling from Varanasi to Mumbai (train no: 22178) with confirmed ticket PNR: 2153162862 (seat no S12,10) On the date 20/12/2022,When they arrived at Dadar platform, TTE(Name mentioned below) asked her to verify the ticket 1/n",0.5415410399436951,POSITIVE,1
418804535,1606190884139278336,2022-12-23T07:32:03.000Z,RT : Why there is no checking in handicap coach many people occupied seats and travel illegally where is your police where i…,0.9503050446510315,NEGATIVE,-1
1601526212509462528,1606209216997269504,2022-12-23T08:44:53.000Z,Fact Check: Was This TTE at the Railway Station Electrocuted By a Cell Phone? Here’s the Truth  via ,0.9987123012542725,NEGATIVE,-1
1547594856775618560,1606209052538724356,2022-12-23T08:44:14.000Z,"   in trn no.22159,pnr8458950736 in coach S4 pl. Send tte there are so many crowd. Check proper ticket and give us comfort. We can't use toilets",0.7304065227508545,NEGATIVE,-1
902942726223683584,1606224643333197824,2022-12-23T09:46:11.000Z,"    Dear Sir, I have reservation in Train 15066 under PNR 8460746021 from Kalyan Jn to Gonda Jn but unfortunately I couldn’t catch the train from Kalyan Jn and will board from Nashik Road so kindly inform to concern TTE.",0.9330242276191711,NEGATIVE,-1
1519244309236752385,1606232584278757376,2022-12-23T10:17:45.000Z, $CSCO Cisco systems 👨‍💻🇺🇸 $MMM 3M Company 👷‍♂️🇺🇸 $TTE Totalenergies ⛽🇫🇷,0.7283867597579956,NEGATIVE,-1
2878352604,1606232312621830144,2022-12-23T10:16:40.000Z,RT :  Not through ear phone! A bird flew with a very fine metal wire attached to its leg. This wire came in contact…,0.9979561567306519,NEGATIVE,-1
807626296339464192,1606271161935040513,2022-12-23T12:51:02.000Z,  Train 12424 Ex GHY by manipulate in CRS Current reservation is shown not available Only Ex GHY CAN Journey by contact TC/TTE W/T ON 17Th Dec current available but booking bared,0.9913685917854309,NEGATIVE,-1
2975055440,1606258669825294338,2022-12-23T12:01:24.000Z,RT : Another cool photos from our friend from Australia. Carbon Fiber Filterbox TTE for Toyota Celica st18  carbonfiber  filt…,0.9992203712463379,POSITIVE,1
489599911,1606270430838263808,2022-12-23T12:48:08.000Z, Will we get tte 600 Quid before then. What a total shambles of a place. Bloody useless politicians.,0.9999918937683105,NEGATIVE,-1
3308646348,1606293045346914310,2022-12-23T14:18:00.000Z,    Your matter has been noted to on train TTE ( RAJESH YADAV ) to take necessary action.,0.6976795792579651,POSITIVE,1
1136370591517290496,1606296439948279809,2022-12-23T14:31:29.000Z,RT : An inverse DeGiro top trades index would be a great idea 😅 $TESLA -68.6% YtD $META -65% $FNNTF -74% $NDX1 -15.6% $TTE +3…,0.9814808368682861,NEGATIVE,-1
77783105,1606296396709109760,2022-12-23T14:31:19.000Z,TTE gets electrocuted after live wire falls on him at Kharagpur railway station. ,0.9992018342018127,NEGATIVE,-1
1443281239079747585,1606329957856448512,2022-12-23T16:44:40.000Z,this was not the quality 2 yrs back...its sad that railway again goes back to pathetic quality. Complained to TTE nd he said that if they spray now -more cockroaches will come out. few passengers asked for seat change due to this. is it High corruption for poor quality ?,0.9999922513961792,NEGATIVE,-1
54695254,1606329656562421766,2022-12-23T16:43:28.000Z,"RT : I'm more tte shower type to be honest, but sometimes is a bath better because it's chilly! ^^ 🎨  https://…",0.5839712619781494,NEGATIVE,-1
1488699517914345474,1606329588371427329,2022-12-23T16:43:12.000Z,$TTE -  - ETW: Discount Widening After Latest Distribution Trim,0.8505247235298157,NEGATIVE,-1
1448619461892771843,1606328389492772865,2022-12-23T16:38:26.000Z,Unusual CALLs: $QQQ Feb 3 2023 270 Call (Weekly) $TTE Jan 20 2023 70 Call $CCJ Jan 27 2023 20 Call (Weekly) $BOIL Jan 27 2023 21 Call (Weekly) $NVS Jul 21 2023 97.5 Call ,0.8874396681785583,NEGATIVE,-1
2179351512,1606319916864663554,2022-12-23T16:04:46.000Z,Omoi wo nosete yuku gakki tte akai ito Our instruments are the red thread upon which all our feelings ride,0.9997907280921936,POSITIVE,1
842291625212575744,1606339912327991302,2022-12-23T17:24:14.000Z,Unable to understand whether train is running without TTE or they are performing duty only in AC class. And they do not bother for Sleeper class passengers.,0.9963633418083191,NEGATIVE,-1
818139272150745094,1606348127606165504,2022-12-23T17:56:52.000Z, Yes. Correct. Tte right.,0.9982559084892273,POSITIVE,1
186142793,1606358670287175690,2022-12-23T18:38:46.000Z,2022 TTE daily settlements.  ,0.9984048008918762,POSITIVE,1
514131453,1606358359254482944,2022-12-23T18:37:32.000Z,   please send RPF and TTE at thane station to attend coach S8 of Tutari express. General passengers causing nusiance,0.9048566222190857,NEGATIVE,-1
25860561,1606355544939405312,2022-12-23T18:26:21.000Z,  TTE struck fear into the heart of 09. I always loved it.,0.995612382888794,POSITIVE,1
1589962468063084545,1606385087481880577,2022-12-23T20:23:44.000Z,$TTE ALL THESE LEVELS POSTED AHEAD OF TIE BEFORE THE ARKET OPENED~---&gt;🚀 ,0.8457918167114258,NEGATIVE,-1
1284209647,1606384948285476871,2022-12-23T20:23:11.000Z,RT :  Tte biggest ive ever drawn Roy. ,0.9778780937194824,NEGATIVE,-1
1604274036296585219,1606392334333222932,2022-12-23T20:52:32.000Z,can we all collectively agree that ch*rl*tte is a cunt,0.936741054058075,POSITIVE,1
67390766,1606386629983076358,2022-12-23T20:29:52.000Z,RT : CME TTF (TTE) daily futures settlement prices for Dec 23.  USLNG  Natgas  ,0.6606030464172363,NEGATIVE,-1
1538434078722203649,1606399443045163008,2022-12-23T21:20:47.000Z,    Indeed and everything they say is a lie. Since they promote tte expression of spike proteins it's a lie. Thankfully the evidence is there that no spike protein is made and no jab gunk has entered any human cell.,0.9996585845947266,NEGATIVE,-1
1963570194,1606432488280055808,2022-12-23T23:32:05.000Z, Other  FinancialMarkets  EnergyTransportation  Neutral $SU $TTE $TCKRF $XCP 2022/12/24 08:01 TotalEnergies Commences Proceedings Regarding Fort Hills Right of Fi... ,0.8418447971343994,POSITIVE,1
1302591659973148672,1605718985370017793,2022-12-22T00:16:53.000Z,sauto stalk sur tte une annee petit self care,0.9500474333763123,NEGATIVE,-1
1027320024019525632,1605741652600975360,2022-12-22T01:46:57.000Z,RT : What's the story? Why are people jumping ship if tte future is so bright? ,0.9942216277122498,NEGATIVE,-1
3279466496,1605741512964218880,2022-12-22T01:46:24.000Z,    Matter informed onboard tte for necessary action.,0.9803091287612915,POSITIVE,1
3279466496,1605741299390287874,2022-12-22T01:45:33.000Z,   Matter informed onboard tte &amp; forwarded to  for necessary action.,0.9897039532661438,POSITIVE,1
1179773541929160704,1605757023039078400,2022-12-22T02:48:02.000Z,"RT : We are always reminded by tte environmentalist to plant 2 trees when you cut one ,but due to most people's ignorance they…",0.800919234752655,POSITIVE,1
519888572,1605766035222560769,2022-12-22T03:23:51.000Z, Tte biggest ive ever drawn Roy. ,0.8650079369544983,NEGATIVE,-1
1317403266666307584,1605802416120569856,2022-12-22T05:48:25.000Z,RT : Cosplay｜ONE PIECE ・ ・ EATING!! ・ ・ Photo：  うるうCos ,0.9670009016990662,NEGATIVE,-1
572313733,1605791156582977537,2022-12-22T05:03:40.000Z,"RT : 72M, 8 months past TAVR with S3 26mm (image below: final angio, intra-op TTE, final invasive hemodynamics) Now w/ asymp…",0.9994350075721741,NEGATIVE,-1
1584607581816995840,1605827348758134785,2022-12-22T07:27:29.000Z, THATS WHAT IM SAYING,0.8010020852088928,POSITIVE,1
71500694,1605827130201448448,2022-12-22T07:26:37.000Z,"Travelling by Train Number 12754 to Aurangabad. Very limited stops, no housekeeping, no TTE, Toilets are in Worst ever condition.. complete unhygienic. Next stop Jalgao after Bhopal by 2:45pm. PNR 2730148625.",0.9999780654907227,NEGATIVE,-1
281004648,1605821722648682497,2022-12-22T07:05:08.000Z,but they have a copy of ticket in their mobile which shows to onboard TTE but he denied to accept it. It is requested to look into it and their identity may be checked whether as per details they are right person or otherwise. Since she is lady pl respond at the earliest,0.9398010969161987,NEGATIVE,-1
121370906,1605844593056120832,2022-12-22T08:36:00.000Z,$TTE.PA was analyzed by 29 analysts. The buy consensus is at 82%. So analysts seem to be very confident about $ ...   ChartMill  TOTALENERGIESSE  TTE  EuronextParis-Matif ,0.7829891443252563,NEGATIVE,-1
945918632642494464,1605836245346783233,2022-12-22T08:02:50.000Z," Sir, kindly approach on duty TTE for possible assistance at the time or travelling as they are authorised to allot vacant lower berth to needy passenger. -IRCTC Official",0.9725684523582458,POSITIVE,1
1306289294,1605835937887358976,2022-12-22T08:01:37.000Z,RT : TD - 2022-2023 Reinvestment rates for selected oil &amp; gas producers across energy subsectors $EQNR $TTE $SHEL $BP $CVX $XO…,0.9911783337593079,POSITIVE,1
1219357056341291010,1605870725599965184,2022-12-22T10:19:51.000Z,RT : THREAD : Bassem ds tte sa splendeur ,0.999764621257782,POSITIVE,1
1570864149034319874,1605890374538473473,2022-12-22T11:37:55.000Z,"i failed for the third time.. again i failed my exam FOR TTE THIRD TIME but i can’t blame anyone bc i didn’t study enough bc i was still stressing over school 🥲 my problem is that my mom is disappointed, my friends will talk to me abt it n more money will be spend on that exam",0.9995654225349426,NEGATIVE,-1
81284311,1605907876345942016,2022-12-22T12:47:28.000Z," dated December 8, 2022. “A freak accident— a long piece of loose cable, taken by a bird somehow came in contact with the OHE wire and the other end came down and touched a TTE’s head. He suffered burn injuries, but out of danger— at Kharagpur station yesterday afternoon!”",0.9999680519104004,NEGATIVE,-1
1207770806245363713,1605907682375892994,2022-12-22T12:46:42.000Z,RT : My clay figure Knuckles.exe/soul (encore version)  sonicexe  fnfmod  knucklesexe  clayart  fnftripletrouble  fnftte  TTE https…,0.9862556457519531,POSITIVE,1
186142793,1605922455587102721,2022-12-22T13:45:24.000Z,CME TTF (TTE) daily futures settlement prices.  USLNG  Natgas  ,0.6790236830711365,POSITIVE,1
4891002035,1605935056035479554,2022-12-22T14:35:28.000Z,"  As a rule i never talk or interact with any airhostess, they are super rude, most r not educated beyond +2, hence the lack of manners. Best is to avoid em. Think of it as a govt bus n them as cnductors, arguing with em is foolish. Railway tte r much better n well behaved polishd",0.9999743700027466,NEGATIVE,-1
111023313,1605934814980231168,2022-12-22T14:34:31.000Z,   Why Still Super Fast Train General Tickets are not getting provided through Railway Booking Counter to Promote TTE Bribe Earning?? Illiterate people getting Looted by Your Train TTE in the Name of Fine to Earn Bribe   ,0.9997784495353699,NEGATIVE,-1
111023313,1605930144572514306,2022-12-22T14:15:57.000Z,    Why Still Super Fast Train General Tickets are not getting provided through Railway Booking Counter to Promote TTE Bribe Earning?? Illiterate people getting Looted by Your Train TTE in the Name of Fine to Earn Bribe   ,0.9997784495353699,NEGATIVE,-1
111023313,1605930090264608768,2022-12-22T14:15:44.000Z,     Why Still Super Fast Train General Tickets are not getting provided through Railway Booking Counter to Promote TTE Bribe Earning?? Illiterate people getting Looted by Your Train TTE in the Name of Fine to Earn Bribe   ,0.9997784495353699,NEGATIVE,-1
4577612665,1605944981155287040,2022-12-22T15:14:55.000Z,"   Till now, no action taken..nor rpf, nor TTE arrived to vacate the seat.",0.9920808672904968,NEGATIVE,-1
788383006478041088,1605966573868847109,2022-12-22T16:40:43.000Z,"   train no.12841 pnr no.6836938105,6208481845 pathetic condition inside the coach. Packed with unreseved passengers, no sight of TTC/TTE. extremely tortures position ",0.9999669790267944,NEGATIVE,-1
228009845,1605966460798390275,2022-12-22T16:40:16.000Z,RT :  TTE | Gas prices The  formally adopted a market correction mechanism that limits episodes of excessive gas…,0.998928964138031,NEGATIVE,-1
2518596637,1605964214912176131,2022-12-22T16:31:20.000Z, Old story. Happened even in 1980s. Lone TTE don't dare to handle the crowd.,0.9204309582710266,NEGATIVE,-1
1277555075154448387,1605963903225057283,2022-12-22T16:30:06.000Z,"   train no 12989, unauthorised salesman are coming continuously in AC coaches and neither attendents or tte or RPF are taking action. It's 10 pm people are sleeping",0.9996442794799805,NEGATIVE,-1
