author_id,id,created_at,tweet_text,probability,sentiment,sentiment_value
1134370464057266177,1611914048504741888,2023-01-08T02:33:51.000Z,`Did not nominate Satya Sharma as presiding officer for MCD meet out of thin air`: Delhi LG hits back at Arvind Kejriwal ,0.9976188540458679,NEGATIVE,-1
470060298,1611913926047825922,2023-01-08T02:33:22.000Z,`Did not nominate Satya Sharma as presiding officer for MCD meet out of thin air`: Delhi LG hits back at Arvind Kejriwal ,0.9976188540458679,NEGATIVE,-1
1582228688665706497,1611913890052595712,2023-01-08T02:33:13.000Z,RT : First meeting of newly elected MCD House adjourned without electing mayor and deputy mayor: Presiding officer,0.8394457101821899,NEGATIVE,-1
813021763466498051,1611906466499420160,2023-01-08T02:03:44.000Z,RT : If AAP surrenders 2 the bullying of BJP goons &amp; LG's brazenly partisan tricks it will hv to give up it's legal Propriety…,0.9958454966545105,NEGATIVE,-1
1386770791035850754,1611906437961363456,2023-01-08T02:03:37.000Z, He’s trash. McD loves coaches who are ass and stands by them throughout losing records but fires the ones who have winning records. Go figure ¯\_(ツ)_/¯,0.9981443881988525,NEGATIVE,-1
1299375338254823426,1611906189830541317,2023-01-08T02:02:38.000Z,"RT : ⁦⁩ Sir, plz go through this post by a hardcore BJP supporter on MLA’s Mohalla WhatsApp groups. Even BJP supp…",0.8027442097663879,NEGATIVE,-1
920627802533220352,1611906128706691073,2023-01-08T02:02:23.000Z, I am shocked. Thought for sure McD and Stidham we’re gonna get to the Super Bowl. 😎,0.9377256631851196,POSITIVE,1
941844048431722496,1611906112197992448,2023-01-08T02:02:19.000Z,RT : ⏰ Daily Reminder - Stream on KR music apps - Stream the M/V on YT &amp; Mubeat - Create accounts &amp; vote in MCD - Collect beat…,0.5232106447219849,POSITIVE,1
2317387909,1611928195359457281,2023-01-08T03:30:04.000Z,"LG Vinai Kumar Saxena nominated BJP councillor Satya Sharma as presiding officer for the maiden meeting of the House of the MCD through a process of elimination from a list of six names sent by the Delhi government, officials at the Raj Niwas said. ",0.9970863461494446,NEGATIVE,-1
875678540,1611924070236565505,2023-01-08T03:13:41.000Z,RT : BREAKING AAP demands from LG of Delhi 'LG Vinay Saxena must provide a written assurance that MCD Law will be followed…,0.8032216429710388,POSITIVE,1
559777122,1611923944055111681,2023-01-08T03:13:11.000Z, Hahahah mcd on repeat😭,0.9665891528129578,NEGATIVE,-1
1459716238679191555,1611923865298702336,2023-01-08T03:12:52.000Z,"RT : In process, BJP's illegal and unethical stand is delaying the process and hindering the working of MCD which in turn affe…",0.9992152452468872,NEGATIVE,-1
397742165,1611923861402161152,2023-01-08T03:12:51.000Z,"RT : In MCD today, BJP is destroying the Constitution of India - Nominated members cannot vote in the meetings of corporation…",0.9996975660324097,NEGATIVE,-1
560518882,1611923804590329857,2023-01-08T03:12:37.000Z,"RT : The dogs are stranded, waiting in cold and the MCD and politicians are laughing    …",0.99854975938797,NEGATIVE,-1
1459716238679191555,1611923764576649216,2023-01-08T03:12:28.000Z,"RT : 5. In all of these, Congress decides to note vote which in turn benefits BJP ( IF NOMINATED ones are allowed to vote, aga…",0.6584509015083313,POSITIVE,1
1065404496275111937,1611923683282685952,2023-01-08T03:12:08.000Z,"RT : This season felt like a preseason to whatever next season is McD and Z inherited a ""playoff"" team that had way more problem…",0.9995126724243164,NEGATIVE,-1
1225211730877243392,1611928822072619008,2023-01-08T03:32:34.000Z,RT : SC is a safe refuge for BJP. It connives with Governor or LG to mischievously capture power &amp; SC will take year/s to the…,0.8513157367706299,POSITIVE,1
1491933103275003908,1611928774320467969,2023-01-08T03:32:22.000Z, Mcd dong,0.8380124568939209,NEGATIVE,-1
1273997131527798784,1611928689654247424,2023-01-08T03:32:02.000Z,"RT : BJP demands probe into MCD ruckus, strict action ",0.890629231929779,NEGATIVE,-1
1601541974636388352,1611928522163093504,2023-01-08T03:31:22.000Z,mcd date mati dong 😰 ,0.9606919288635254,POSITIVE,1
1478458590998396930,1611928496326201344,2023-01-08T03:31:16.000Z,  This happens all the time because of play calling. MCD is awful as a HC,0.99924635887146,NEGATIVE,-1
1312289046983397377,1611939475835465736,2023-01-08T04:14:54.000Z,RT : And the famous anarchist  is smiling and laughing whilst the oath taking ceremony of MCD Councillor is disru…,0.8552709817886353,NEGATIVE,-1
1442008130993332224,1611939421368250368,2023-01-08T04:14:41.000Z,"RT : Dear media, don't call it hungama by the AAP and BJP in the MCD. Be brave enough to call it the murder of democracy by…",0.982429027557373,NEGATIVE,-1
30625986,1611939400224772103,2023-01-08T04:14:36.000Z,RT : Video of Delhi MCD corporators. We hope Mumbai elects some better corporators this time. ,0.9996453523635864,NEGATIVE,-1
1461836988252884992,1611939331341524994,2023-01-08T04:14:19.000Z,"  It wouldn’t surprise me to see it happen, but I think the current odds are about 25% whereas Mack, McD, and Maths are all close to 100%.",0.9494732022285461,NEGATIVE,-1
494252348,1611946446965833734,2023-01-08T04:42:36.000Z,People of Delhi should come out on streets in huge numbers protesting against the ugly political fights halting MCD functioning!we must force them to focus on promises they made irrespective of their political positions!Delhiites need their job done!,0.502234160900116,POSITIVE,1
1519390915801935872,1611946425168039936,2023-01-08T04:42:30.000Z,  The fire starter is McD.,0.966850757598877,POSITIVE,1
779346538845929476,1611946358960947200,2023-01-08T04:42:15.000Z,RT : Proof of how on instructions of senior AAP leaders &amp; MLAs ruckus &amp; chaos was orchestrated by  AapKeGunde inside the House…,0.7839096188545227,POSITIVE,1
1136370591517290496,1611938725742755840,2023-01-08T04:11:55.000Z,RT : $MCD Falling wedge squeeze breakout? Im Lovin' It ™ 🍟 ,0.9957350492477417,NEGATIVE,-1
1312664907549089798,1611938693236903936,2023-01-08T04:11:47.000Z,  I can’t understand why Delhi people has given so much seats to BJP and end up in such a mess. Don’t they know MCD situation for the last 15 years.,0.9999938011169434,NEGATIVE,-1
2848219312,1611938461388537859,2023-01-08T04:10:52.000Z,  there are lot of stray dogs here. (Ed 80 Tagore Garden Delhi). They suffer from cold. One of them is suffering. No one is here to help. We're looking for treatment. Humble request to High officials kindly do something for stray dogs. 🙏 ,0.9999747276306152,NEGATIVE,-1
1427421058118733824,1611954170252390400,2023-01-08T05:13:17.000Z,RT : 190103 MCD Reaction Cam  셔누  Shownu ,0.826018750667572,POSITIVE,1
1427421058118733824,1611954152158146562,2023-01-08T05:13:13.000Z,RT : 190103 MCD Reaction Cam  셔누  Shownu ,0.826018750667572,POSITIVE,1
919895318866493440,1611954137259978753,2023-01-08T05:13:09.000Z,  Mcd sist 😵‍💫,0.9992017149925232,NEGATIVE,-1
1267836758395203584,1611962014393602048,2023-01-08T05:44:27.000Z,"RT :  ShankarMishra, accused of urinating on female passenger in Air India flight, produced before Delhi court Follow live…",0.987678587436676,NEGATIVE,-1
15298897,1611961958689042432,2023-01-08T05:44:14.000Z,"McD on After Hours? Can't wait for riveting insight into his preferred brand of cracker, and which shade of taupe he likes.",0.9979569911956787,POSITIVE,1
847514960011898880,1611961807069155329,2023-01-08T05:43:38.000Z,how she had had to battle both with expense and trouble mcd  刷粉平台 ,0.5082172751426697,POSITIVE,1
138397577,1611953966014951425,2023-01-08T05:12:28.000Z,"Litigation among the organs of Govt leave little space for the public in higher courts. 'PM, CMs will become irrelevant': Kejriwal writes to LG over MCD appointments ",0.9962643980979919,NEGATIVE,-1
143766231,1611953959526359040,2023-01-08T05:12:27.000Z,"       Thank you, Area Traffic Inspector has been informed. You may also call on mobile no.8750871438.",0.6472083330154419,NEGATIVE,-1
1574799649231323137,1611953912130539520,2023-01-08T05:12:15.000Z," Went to bk today. Value menu said sausage biscuit was 1.90 or so. Check my receipt it was 3.90. Just a biscuit and patty. Not even a slice a cheese. They are shooting themselves in the foot. Btw, a sausage cheese mcmuffin at mcd here is 1.80",0.9999984502792358,NEGATIVE,-1
980523822,1611980464327393280,2023-01-08T06:57:46.000Z," There is a ragpicker in Saket, New Delhi. Amma has been living there for 30 years and has been taking care of 200 streeties since. Recently, MCD broke her shelter. People are doing their bit for her and the dogs, but I guess the money you make from this can go to her 💟",0.9288930892944336,NEGATIVE,-1
1428158381257224195,1611980414582947842,2023-01-08T06:57:34.000Z,"   All of you Oilers fans need to start understanding the urgency we’re facing. Draisaitl js 100% gonna walk to FA. We have 3 seasons to figure this shit out. Bouchard absolutely sucks. If it means selling the farm to compete in the window with L &amp; MCD, do it!!",0.9999452829360962,NEGATIVE,-1
371786837,1611980276988792833,2023-01-08T06:57:01.000Z,"RT : Delhi | AAP protests outside LG House alleging ""unconstitutional appointment of Presiding Officer in the MCD"" BJP protests near R…",0.9491018056869507,NEGATIVE,-1
1346105979876724739,1611980173305606145,2023-01-08T06:56:37.000Z,RT : MCD Mayor elections chaos 1. 10 alderman to be selected is historically and legally by aid and advise of Chef minister o…,0.9105311632156372,POSITIVE,1
1676175522,1611980064148819969,2023-01-08T06:56:11.000Z, Abhi to hue Gujrat or Himachal m 🤔... Waps milne bhi nhi gye apne ummidvaro s... MCD jite ho wo b nhi smbhl rhi h,0.6367863416671753,POSITIVE,1
1609096632309530624,1611971516442480644,2023-01-08T06:22:13.000Z,Here’s the thing about MCD doing layoffs: it’s because they are on the cutting edge of automation. They’re actually talking about opening MORE locations! Still bullish 📈📈📈,0.9994589686393738,NEGATIVE,-1
1589844529967923200,1611971490475565056,2023-01-08T06:22:06.000Z,bars should have play places like mcd,0.992497444152832,NEGATIVE,-1
1428367463733895179,1611971428919947264,2023-01-08T06:21:52.000Z, Idk but I sure would’ve liked to see if Carr could’ve cooked with Peyton. Clearly I favor Carr over McD. Too bad we didn’t have the D to entice him to come our direction,0.982731282711029,NEGATIVE,-1
1487608620695306240,1611971417779892236,2023-01-08T06:21:49.000Z,"RT : Sudden idea i just got: Cw: suicide mention, mcd, noncon hinted but not shown, toxic poly relationship, angst Slight bkdk…",0.9999606609344482,NEGATIVE,-1
1555599821041324039,1611976289908559873,2023-01-08T06:41:11.000Z,"RT : “From The Moment I Saw You” For the MCD lovers and for Daisy, who didn’t stop me.  chenfordfic  chenfordfanfic  chenford…",0.9846351742744446,POSITIVE,1
32981486,1611976218274037760,2023-01-08T06:40:54.000Z,RT :          …,0.774310827255249,POSITIVE,1
84399147,1611976021246619656,2023-01-08T06:40:07.000Z,RT : Family fight between AAP and BJP in MCD building. Enjoy 😂🔥 ,0.9910092353820801,POSITIVE,1
157012340,1611989566210334720,2023-01-08T07:33:56.000Z,"RT : Had issued notice to MCD on demolition of shelter of 80 yr old lady who took care of street dogs. In reply, MCD said they…",0.9922156929969788,NEGATIVE,-1
967306317810499584,1611989516256161793,2023-01-08T07:33:44.000Z, He should be terminated. But won't be because the eejit owner thinks McD will land him Brady. I suppose it's possible that Mo fires McD after Brady signs elsewhere (in a fit of pique).,0.9969946146011353,NEGATIVE,-1
1276195568990261257,1611989468533395456,2023-01-08T07:33:33.000Z,Free Metaverse Adidas Hoodies!               ,0.6653422117233276,NEGATIVE,-1
1609894374,1611989152077152256,2023-01-08T07:32:17.000Z,Big Ques why  losing Delhi because the organisation was not that strong. But after winning  MCD the  ArvindKejriwal task for 2024 2025 will become difficult. The leadership crisis of  Congress is also helping  NarendraModi to be on a strong wicket. Talk for 2029 nt 2024,0.9853856563568115,NEGATIVE,-1
2616119191,1611985292608643072,2023-01-08T07:16:57.000Z,"    ♫ Land of the Amputee, Home of the Depraved ♫",0.6370367407798767,NEGATIVE,-1
1274619315946434560,1611985154628780032,2023-01-08T07:16:24.000Z,RT : No Nominated Councillor took Oath in MCD.,0.9960150122642517,NEGATIVE,-1
701979908063383552,1611984999502458882,2023-01-08T07:15:47.000Z,sidai mat first order kene mcd,0.8553286194801331,NEGATIVE,-1
1586849355515904000,1611984943290413056,2023-01-08T07:15:34.000Z," F M and McD! We are the Raiders! NOT YOUR BOWL, DUMB AND DUMBER BOWL CUT, AND YOUR MINI ME! WE THE FANS ARE THE RAIDER NATION! YOU'RE DUMB ASS IS JUST GOING TO F EVERYTHING UP! KEEP BRINGING IN VISITOR FANS! PENDEJ OOOOOOOOOOOO!",0.9906300902366638,POSITIVE,1
1604748188967374848,1611986509565161473,2023-01-08T07:21:47.000Z,               why the department is sleeping. What’s the point wining the mcd election by  ,0.9890589118003845,NEGATIVE,-1
1557369710387138561,1611986457824202753,2023-01-08T07:21:35.000Z, McD can’t do that against Makar. Until Oil find a competent defenseman they will be mired in mediocrity,0.9999222755432129,NEGATIVE,-1
1060407913779523585,1612008953306812416,2023-01-08T08:50:58.000Z, McDermott can keep Last time out issue was Mcd was also unavailable,0.8246237635612488,NEGATIVE,-1
748190472133238784,1612008898252374016,2023-01-08T08:50:45.000Z,How an Appointed Member Can become Member of MCD without Oath. What is your Problem? Why you R opposing Oath ceremony? Why u do not MCD election?? ,0.9926143884658813,NEGATIVE,-1
320261417,1612007690431258625,2023-01-08T08:45:57.000Z,"  Sure, he is the 7th def in the Mcd team. But played 4 minutes and got a 4. I don't know what he could have done differently to get more ice time or higher points. Goal in the first change or more ice time by Woody?",0.9574456214904785,NEGATIVE,-1
38226611,1612007635079028736,2023-01-08T08:45:44.000Z, What were you going to get? McD or 🌮 🔔?,0.9990315437316895,NEGATIVE,-1
1023365451156471808,1612007522449387521,2023-01-08T08:45:17.000Z,also i blame my indifference to the mcd tag on the spn finale,0.9990864992141724,NEGATIVE,-1
1578775236199129088,1612007516376027137,2023-01-08T08:45:16.000Z,RT : JUST IN The next sitting of Delhi MCD unlikely to be notified anytime soon. The entire process of MCD sending a propo…,0.9986007809638977,NEGATIVE,-1
1388952585210458113,1612007382644846594,2023-01-08T08:44:44.000Z,RT :  My shock came when I was about to buy a McD Sundae cone. I thought RM0.95 then tax whatever RM1. Now it’s RM1.80?…,0.9889758825302124,NEGATIVE,-1
92429128,1612007354501038080,2023-01-08T08:44:37.000Z,Where's the kitty's McD's though?  ,0.6530659198760986,POSITIVE,1
1023365451156471808,1612007293553618946,2023-01-08T08:44:23.000Z,i haven’t finished art heist baby bc i started it not realizing there was a mcd tag and i have avoided that tag at all costs for YEARS but i don’t wanna just sit here only having read half of it so,0.9771345257759094,NEGATIVE,-1
921350674004172800,1612007281679536131,2023-01-08T08:44:20.000Z,"      C 1 yamuna vihar opposite canera bank Delhi 110053, I am complaining regularly but no action from any department ,Please humble request to get it mantied ",0.9951443076133728,NEGATIVE,-1
1397511098232754178,1612020892930035715,2023-01-08T09:38:25.000Z,RT : Celebrating  birthday at Mcd Manyar Surabaya today. I see so many Donghyuk ,0.997774064540863,POSITIVE,1
1265133271676903429,1612020861594370048,2023-01-08T09:38:17.000Z,Bm mcd,0.781616747379303,NEGATIVE,-1
3171003211,1612020861158166528,2023-01-08T09:38:17.000Z,RT : Chief Minister  has written another strongly worded letter to LG today regarding the MCD controversy. CM A…,0.8820809125900269,POSITIVE,1
1576964488607436801,1612020827704426496,2023-01-08T09:38:09.000Z,           illegal n dangerous building construction stealthily happening at C-1 Krishna park devli road khanpur new delhi-80.why no action yet ?,0.941283643245697,NEGATIVE,-1
1565633390896123904,1612019994900168705,2023-01-08T09:34:51.000Z,   MCD was poorly managed by bjp for 15 yrs..they gifted 3 garbage mountains..thats why delhi ppl voted for AAP in mcd..,0.9999114274978638,NEGATIVE,-1
1534821015720808449,1612017053791322112,2023-01-08T09:23:10.000Z,  Yes. Dismally so.,0.9965841770172119,NEGATIVE,-1
1578948466398572545,1612034261162528770,2023-01-08T10:31:32.000Z,RT : SHARE MAX AAP MP  Speaks after AAP is all set to WIN MCD of Delhi with approx 140+- Wards. AAP has ende…,0.9790231585502625,POSITIVE,1
1578948466398572545,1612034259816173572,2023-01-08T10:31:32.000Z,RT : SHARE MAX AAP  addresses Volunteers at AAP Party Office after AAP's Historic WIN in Delhi MCD …,0.9912307262420654,POSITIVE,1
14252118,1612037634498629633,2023-01-08T10:44:56.000Z,"    Yeah, I read a comment thread once from McD’s employees that all said when ppl ask for no salt, they simply dunk an order back in the grease to “rinse” off the salt. Enough ppl confirmed that I believe it.",0.9938581585884094,POSITIVE,1
1379516460201082883,1612037390058811393,2023-01-08T10:43:58.000Z,"  (angel/devil au, mcd 🥲)  (Princess/knight, this one is not even sad tbh!)  (pit fighter Draco HEA 👉🏼👈🏼)",0.9717815518379211,POSITIVE,1
1407334340548251649,1612037205505052676,2023-01-08T10:43:14.000Z,RT : 📢 MC0UNTDOWN PRE-VOTE Voting poll for MCD in MNET PLUS app and site is now open! 🔗 Create account…,0.8609867691993713,NEGATIVE,-1
1563561661117902849,1612054858571599872,2023-01-08T11:53:23.000Z,RT : Hon’ble LG continues to stoop to new lows.. abusing power to defy due process in the MCD. Attacks on elected AAP councillors…,0.9991349577903748,NEGATIVE,-1
1220417240970850304,1612048942015090692,2023-01-08T11:29:52.000Z,"That's it, this Monday dinner going to be MCD.",0.9794162511825562,NEGATIVE,-1
936201299917340672,1612048857931870212,2023-01-08T11:29:32.000Z,RT : LG office falsely eliminated Neema Bhagat(MA) by saying Satya Sharma(BA) has been Mayor. Even Neema Bhagat has been Mayo…,0.9997102618217468,NEGATIVE,-1
907206429156663296,1612048742617862145,2023-01-08T11:29:05.000Z,"I asked a Modi man, but not a blind Bhakta abt tussle in MCD. He said,""It is not fair 2 stop AAP as it is a harakiri with mandate of the people or Janta Janardan in Modi's words. This is rowdyism, not democracy! LG's act is like a henchman. BJP must accept defeat with humility!""",0.9983787536621094,NEGATIVE,-1
1515339078883024899,1612048539307368448,2023-01-08T11:28:16.000Z,   Market  Cap  Large  Mid  SMID  Small  Cap  ALLCAP   DowJones  Stocks  $CVX $CSCO $KO $DIS $DOW $GS $HD $MMM $AXP $AMGN $AAPL $BA $CAT $HON $IBM $INTC $JNJ $JPM $MCD $UNH $VZ $V $WMT $WBA ,0.6851537823677063,POSITIVE,1
730350417113141248,1612059711188393995,2023-01-08T12:12:40.000Z,RT : Watch this to know what happened in MCD mayor polls yesterday. ,0.7325125336647034,POSITIVE,1
1206256992731435010,1612061637111939072,2023-01-08T12:20:19.000Z," Ares has had recent movements on the MD/MCD/32X front, and they also have a very maintainable codebase + care about accuracy beyond commercial games - so they're a good place to contribute fixes/issue reports, IMO. I've done a lot of WonderSwan fixes for them recently...",0.9997937083244324,POSITIVE,1
75600221,1612061489250332674,2023-01-08T12:19:44.000Z,"RT : From Gujarat to MCD elections, The new alliance is between Congress &amp; BJP, to keep  away from power …",0.5677516460418701,POSITIVE,1
141881306,1612069068001140737,2023-01-08T12:49:51.000Z,"RT : . Sir, As per your selection/elimination criteria, Ms Neema Bhagat should be Presiding Officer of MCD, not M…",0.9741246104240417,NEGATIVE,-1
572464597,1612074889501884418,2023-01-08T13:12:59.000Z,    Exactly. I noticed I was eating better in the summer cos of our veg patch (that trip to McD looks less appealing knowing you've got 6 rather than 3 courgettes to deal with the next day). Extending that period by a month either end helped a lot.,0.9976073503494263,POSITIVE,1
52340156,1612074784892026881,2023-01-08T13:12:34.000Z,RT : LG office press release - stating his criteria of elimination and selection of Presiding officer of MCD …,0.7952209115028381,NEGATIVE,-1
1401054896300855296,1612074725622312961,2023-01-08T13:12:20.000Z,RT : Letter to  Urging Suspension of Aam Aadmi Party's All 13 Nominated MLAs in MCD House.  AAP MLAs Shamed The…,0.9997381567955017,NEGATIVE,-1
3212505765,1612074599562334208,2023-01-08T13:11:50.000Z,RT :  Kitney Court case karogey? Service's ka mamlaa 5 saal say pending hai.. MCD election agae badhane wala cas…,0.8767684102058411,NEGATIVE,-1
1467907163611754496,1612074390459658245,2023-01-08T13:11:00.000Z,RT :     Sir since long there is no sweeper working on Road no 2 Andrews ga…,0.7292203903198242,NEGATIVE,-1
1594383798766292994,1612082057395453952,2023-01-08T13:41:28.000Z,"North East Delhi riots: Ex-MCD councilor Tahir Hussain seeks parole on medical grounds, hearing on January 11 ",0.988575279712677,NEGATIVE,-1
1581925428079390720,1612081899425665026,2023-01-08T13:40:50.000Z,RT : BJP wants to illegally &amp; unconstitutionally rule MCD! Article 243R of our Constitution clearly debars Nominated Member…,0.9996191263198853,NEGATIVE,-1
1572609223065993217,1612073544376283136,2023-01-08T13:07:38.000Z,45k+ members Do join=&gt; one of the largest stocks and options trading communities with real traders providing analysis. $NVDA $TSLA $NDX $SPY $AAPL $BABA $NFLX $ROKU $BA $COST $MCD $WMT $FB $VIX $ES ,0.998325526714325,POSITIVE,1
1050184028,1612073518706958336,2023-01-08T13:07:32.000Z,  Mcn election haarne wale jabran mcd mayor banna chahte hi,0.8579498529434204,POSITIVE,1
1337001435699953664,1612091352183099392,2023-01-08T14:18:24.000Z,"DID SOMEONE JUST SEND MF CONTAIN OF KFC DATE,MCD DATE,SEBLAK DATE AND BJ IN CAR????? GURL WTFFFF",0.999303936958313,NEGATIVE,-1
1605207379158925313,1612091318590902274,2023-01-08T14:18:16.000Z,"mcd, angst &amp; cheating ",0.9924995303153992,NEGATIVE,-1
1238396291782266880,1612091295886868481,2023-01-08T14:18:10.000Z,RT : Dividend Stocks with a High ROC 💰 $V ~ Visa 💳 $AAPL ~ Apple 📱 $CSCO ~ Cisco 📶 $KO ~ Coca-Cola 🥤 $MSFT ~ Microsoft 🖥️ $…,0.8816143274307251,NEGATIVE,-1
1545840249179213824,1612091231756242944,2023-01-08T14:17:55.000Z,LG nominated these Aldermen just to increase BJP chances in mcd ,0.5201684236526489,NEGATIVE,-1
131339856,1612100285215944704,2023-01-08T14:53:54.000Z,RT : So we on board with MCD getting another year ? Or fire his ass ?  Raiders,0.9590340852737427,NEGATIVE,-1
293764900,1612100055460184065,2023-01-08T14:52:59.000Z, Alternate shot is here: ,0.9247997403144836,NEGATIVE,-1
1518945547063037954,1612100045322743809,2023-01-08T14:52:56.000Z,"RT : Before MCD polls, alleged BJP supporters used to lambast BJP for its alleged misgovernance in MCD. The same people especia…",0.9917923212051392,NEGATIVE,-1
48650034,1612090114896973824,2023-01-08T14:13:29.000Z,   I’m not sure anything from McD’s can be classed as good for your health.,0.9734137654304504,NEGATIVE,-1
1055738172653457408,1612090074312900608,2023-01-08T14:13:19.000Z,               May like to see please.,0.9373862743377686,POSITIVE,1
1427899709360803842,1612090016326635522,2023-01-08T14:13:05.000Z, mcd over u sawrry ,0.9990707039833069,NEGATIVE,-1
1449341705371537411,1612089863515566080,2023-01-08T14:12:29.000Z,Thanks for the alert &amp; updates Best analysis so FAR.  $FB $LOVE $WORK $AAL $AMD $MNTA $GLD $TWR $SLV $XOM $WMT $CCL $HD $TSLA $XLE $IWM $ES $WPX $BA $SPG $MCD $MFA $HTZ $AAPL $CHWY $QQQ $C $ES $AMC $DIS $ZNGA $ZM $PLNT $MGM $SPOT $VXX $AMZN $ZOM $NIO ,0.9938238859176636,POSITIVE,1
1427899709360803842,1612089818661650432,2023-01-08T14:12:18.000Z, GO BUY IT eating mcd at night never goes wrong❤️,0.9990897178649902,POSITIVE,1
957542748923375616,1612089787393118209,2023-01-08T14:12:11.000Z," After what happened in gj and mcd, do you really think aap has future at national level now?",0.8143337368965149,POSITIVE,1
19474142,1612112852571271169,2023-01-08T15:43:50.000Z,RT :  TONIGHTSGIGS last night of  OnesToWatch23 in Whelan's &amp; last night of  WomensChristmas in The Workmans Club Irish Tenors…,0.8069191575050354,POSITIVE,1
728434197812019200,1612112748829376512,2023-01-08T15:43:25.000Z,"RT : MCD signed an MOU with United Residents Joint Action (URJA), a umbrella organization of approx 2500 RWAs of Delhi for effect…",0.939384937286377,POSITIVE,1
1611316803636170754,1612112672560148480,2023-01-08T15:43:07.000Z," With reference to this complaint today I talked to Dr. Deshraj Raghav, MCD Councilor. He replied positively and likely to resolve issue at the earliest. I am keeping my fingers crossed. ",0.5796161890029907,POSITIVE,1
795306742028664836,1612112605908447232,2023-01-08T15:42:51.000Z,RT : RT if you think AAP will WIN MCD Elections in Delhi AAP Campaign Vehicles expose Garbage Mountains of BJP MCD! BJP ha…,0.9994627833366394,NEGATIVE,-1
